Fact_ID,State,Year,Population,FK_Substance_Group,FK_User_Type,Population_Totals,Population_Rates,FK_Age_Group
46701,Maine,2014,125931,Marijuana,Used Past Year,53,417.964,18_25
46702,Maryland,2014,625779,Marijuana,Used Past Year,244,390.051,18_25
46703,Massachusetts,2014,788758,Marijuana,Used Past Year,333,422.054,18_25
46704,Michigan,2014,1114570,Marijuana,Used Past Year,372,334.126,18_25
46705,Minnesota,2014,571903,Marijuana,Used Past Year,203,355.582,18_25
46706,Mississippi,2014,337215,Marijuana,Used Past Year,73,216.886,18_25
46707,Missouri,2014,656687,Marijuana,Used Past Year,215,326.736,18_25
46708,Montana,2014,111496,Marijuana,Used Past Year,37,333.343,18_25
46709,Nebraska,2014,211662,Marijuana,Used Past Year,64,304.655,18_25
46710,Nevada,2014,288699,Marijuana,Used Past Year,88,304.561,18_25
46711,New Hampshire,2014,142433,Marijuana,Used Past Year,60,419.789,18_25
46712,New Jersey,2014,894294,Marijuana,Used Past Year,293,327.537,18_25
46713,New Mexico,2014,227077,Marijuana,Used Past Year,71,310.758,18_25
46714,New York,2014,2228431,Marijuana,Used Past Year,801,359.475,18_25
46715,North Carolina,2014,1062442,Marijuana,Used Past Year,332,312.528,18_25
46716,North Dakota,2014,103308,Marijuana,Used Past Year,28,266.521,18_25
46717,Ohio,2014,1229015,Marijuana,Used Past Year,394,320.365,18_25
46718,Oklahoma,2014,431096,Marijuana,Used Past Year,119,275.863,18_25
46719,Oregon,2014,414709,Marijuana,Used Past Year,165,398.341,18_25
46720,Pennsylvania,2014,1364517,Marijuana,Used Past Year,442,323.582,18_25
46721,Rhode Island,2014,129467,Marijuana,Used Past Year,57,438.428,18_25
46722,South Carolina,2014,520055,Marijuana,Used Past Year,166,319.044,18_25
46723,South Dakota,2014,93308,Marijuana,Used Past Year,26,278.445,18_25
46724,Tennessee,2014,703134,Marijuana,Used Past Year,189,269.486,18_25
46725,Texas,2014,3057833,Marijuana,Used Past Year,771,252.1,18_25
46726,Utah,2014,379132,Marijuana,Used Past Year,81,214.435,18_25
46727,Vermont,2014,74221,Marijuana,Used Past Year,36,482.987,18_25
46728,Virginia,2014,896614,Marijuana,Used Past Year,270,300.709,18_25
46729,Washington,2014,745679,Marijuana,Used Past Year,261,350.262,18_25
46730,West Virginia,2014,188612,Marijuana,Used Past Year,57,302.678,18_25
46731,Wisconsin,2014,624460,Marijuana,Used Past Year,201,322.386,18_25
46732,Wyoming,2014,63351,Marijuana,Used Past Year,17,274.068,18_25
46733,Alabama,2015,522750,Marijuana,Used Past Year,135,258.983,18_25
46734,Alaska,2015,80112,Marijuana,Used Past Year,34,418.844,18_25
46735,Arizona,2015,746271,Marijuana,Used Past Year,214,286.819,18_25
46736,Arkansas,2015,317993,Marijuana,Used Past Year,83,262.434,18_25
46737,California,2015,4399955,Marijuana,Used Past Year,1495,339.802,18_25
46738,Colorado,2015,596535,Marijuana,Used Past Year,284,475.35,18_25
46739,Connecticut,2015,388177,Marijuana,Used Past Year,169,435.355,18_25
46740,Delaware,2015,97254,Marijuana,Used Past Year,35,358.212,18_25
46741,District of Columbia,2015,93701,Marijuana,Used Past Year,48,509.978,18_25
46742,Florida,2015,1971645,Marijuana,Used Past Year,664,336.56,18_25
46743,Georgia,2015,1112080,Marijuana,Used Past Year,338,304.005,18_25
46744,Hawaii,2015,135482,Marijuana,Used Past Year,38,280.663,18_25
46745,Idaho,2015,175145,Marijuana,Used Past Year,44,253.594,18_25
46746,Illinois,2015,1372755,Marijuana,Used Past Year,447,325.482,18_25
46747,Indiana,2015,743107,Marijuana,Used Past Year,226,304.137,18_25
46748,Iowa,2015,359178,Marijuana,Used Past Year,96,266.015,18_25
46749,Kansas,2015,327480,Marijuana,Used Past Year,88,269.213,18_25
46750,Kentucky,2015,471060,Marijuana,Used Past Year,139,294.533,18_25
46751,Louisiana,2015,503266,Marijuana,Used Past Year,142,282.515,18_25
46752,Maine,2015,124761,Marijuana,Used Past Year,52,418.864,18_25
46753,Maryland,2015,617785,Marijuana,Used Past Year,259,419.423,18_25
46754,Massachusetts,2015,792216,Marijuana,Used Past Year,345,435.818,18_25
46755,Michigan,2015,1108537,Marijuana,Used Past Year,384,346.023,18_25
46756,Minnesota,2015,572944,Marijuana,Used Past Year,184,321.199,18_25
46757,Mississippi,2015,331045,Marijuana,Used Past Year,78,234.109,18_25
46758,Missouri,2015,652575,Marijuana,Used Past Year,211,323.996,18_25
46759,Montana,2015,111264,Marijuana,Used Past Year,42,380.453,18_25
46760,Nebraska,2015,213106,Marijuana,Used Past Year,64,298.407,18_25
46761,Nevada,2015,287409,Marijuana,Used Past Year,84,293.892,18_25
46762,New Hampshire,2015,142696,Marijuana,Used Past Year,58,406.801,18_25
46763,New Jersey,2015,892114,Marijuana,Used Past Year,315,353.53,18_25
46764,New Mexico,2015,223662,Marijuana,Used Past Year,73,327.924,18_25
46765,New York,2015,2197628,Marijuana,Used Past Year,812,369.638,18_25
46766,North Carolina,2015,1053931,Marijuana,Used Past Year,321,304.837,18_25
46767,North Dakota,2015,102161,Marijuana,Used Past Year,25,245.913,18_25
46768,Ohio,2015,1220151,Marijuana,Used Past Year,403,330.085,18_25
46769,Oklahoma,2015,428910,Marijuana,Used Past Year,114,265.832,18_25
46770,Oregon,2015,417950,Marijuana,Used Past Year,184,440.251,18_25
46771,Pennsylvania,2015,1344620,Marijuana,Used Past Year,436,324.461,18_25
46772,Rhode Island,2015,127975,Marijuana,Used Past Year,54,423.192,18_25
46773,South Carolina,2015,515200,Marijuana,Used Past Year,152,294.583,18_25
46774,South Dakota,2015,92977,Marijuana,Used Past Year,25,265.119,18_25
46775,Tennessee,2015,700709,Marijuana,Used Past Year,207,295.392,18_25
46776,Texas,2015,3083498,Marijuana,Used Past Year,784,254.22,18_25
46777,Utah,2015,387120,Marijuana,Used Past Year,84,217.595,18_25
46778,Vermont,2015,74732,Marijuana,Used Past Year,36,480.599,18_25
46779,Virginia,2015,888046,Marijuana,Used Past Year,274,308.05,18_25
46780,Washington,2015,745740,Marijuana,Used Past Year,284,381.2,18_25
46781,West Virginia,2015,185094,Marijuana,Used Past Year,52,280.743,18_25
46782,Wisconsin,2015,626320,Marijuana,Used Past Year,191,304.437,18_25
46783,Wyoming,2015,62125,Marijuana,Used Past Year,17,269.805,18_25
46784,Alabama,2016,515697,Marijuana,Used Past Year,136,263.513,18_25
46785,Alaska,2016,75809,Marijuana,Used Past Year,30,394.404,18_25
46786,Arizona,2016,747345,Marijuana,Used Past Year,222,297.526,18_25
46787,Arkansas,2016,316285,Marijuana,Used Past Year,86,270.887,18_25
46788,California,2016,4323156,Marijuana,Used Past Year,1579,365.263,18_25
46789,Colorado,2016,591983,Marijuana,Used Past Year,289,488.089,18_25
46790,Connecticut,2016,389201,Marijuana,Used Past Year,176,452.101,18_25
46791,Delaware,2016,95499,Marijuana,Used Past Year,36,371.996,18_25
46792,District of Columbia,2016,90630,Marijuana,Used Past Year,48,532.019,18_25
46793,Florida,2016,1960092,Marijuana,Used Past Year,701,357.712,18_25
46794,Georgia,2016,1106098,Marijuana,Used Past Year,331,299.08,18_25
46795,Hawaii,2016,128416,Marijuana,Used Past Year,35,271.371,18_25
46796,Idaho,2016,177049,Marijuana,Used Past Year,50,283.961,18_25
46797,Illinois,2016,1352935,Marijuana,Used Past Year,477,352.625,18_25
46798,Indiana,2016,741896,Marijuana,Used Past Year,251,338.702,18_25
46799,Iowa,2016,359493,Marijuana,Used Past Year,111,308.785,18_25
46800,Kansas,2016,324503,Marijuana,Used Past Year,94,288.716,18_25
46801,Kentucky,2016,468636,Marijuana,Used Past Year,135,287.45,18_25
46802,Louisiana,2016,491237,Marijuana,Used Past Year,142,289.827,18_25
46803,Maine,2016,124197,Marijuana,Used Past Year,57,456.655,18_25
46804,Maryland,2016,609069,Marijuana,Used Past Year,240,394.661,18_25
46805,Massachusetts,2016,792371,Marijuana,Used Past Year,356,449.329,18_25
46806,Michigan,2016,1100969,Marijuana,Used Past Year,418,380.049,18_25
46807,Minnesota,2016,574516,Marijuana,Used Past Year,188,327.469,18_25
46808,Mississippi,2016,325383,Marijuana,Used Past Year,87,267.82,18_25
46809,Missouri,2016,644888,Marijuana,Used Past Year,206,318.74,18_25
46810,Montana,2016,110413,Marijuana,Used Past Year,45,405.116,18_25
46811,Nebraska,2016,213416,Marijuana,Used Past Year,65,305.545,18_25
46812,Nevada,2016,285045,Marijuana,Used Past Year,102,358.075,18_25
46813,New Hampshire,2016,142276,Marijuana,Used Past Year,61,431.675,18_25
46814,New Jersey,2016,890578,Marijuana,Used Past Year,315,353.571,18_25
46815,New Mexico,2016,220697,Marijuana,Used Past Year,74,336.302,18_25
46816,New York,2016,2156021,Marijuana,Used Past Year,778,361.048,18_25
46817,North Carolina,2016,1047806,Marijuana,Used Past Year,311,297.048,18_25
46818,North Dakota,2016,97469,Marijuana,Used Past Year,24,249.919,18_25
46819,Ohio,2016,1214375,Marijuana,Used Past Year,419,345.253,18_25
46820,Oklahoma,2016,423784,Marijuana,Used Past Year,124,291.519,18_25
46821,Oregon,2016,417821,Marijuana,Used Past Year,199,475.713,18_25
46822,Pennsylvania,2016,1328664,Marijuana,Used Past Year,448,337.375,18_25
46823,Rhode Island,2016,127226,Marijuana,Used Past Year,56,436.671,18_25
46824,South Carolina,2016,510357,Marijuana,Used Past Year,144,282.655,18_25
46825,South Dakota,2016,92382,Marijuana,Used Past Year,27,291.066,18_25
46826,Tennessee,2016,694756,Marijuana,Used Past Year,223,321.064,18_25
46827,Texas,2016,3086931,Marijuana,Used Past Year,808,261.883,18_25
46828,Utah,2016,392070,Marijuana,Used Past Year,93,237.419,18_25
46829,Vermont,2016,74469,Marijuana,Used Past Year,37,500.82,18_25
46830,Virginia,2016,877876,Marijuana,Used Past Year,272,309.919,18_25
46831,Washington,2016,739948,Marijuana,Used Past Year,312,421.23,18_25
46832,West Virginia,2016,181138,Marijuana,Used Past Year,52,288.044,18_25
46833,Wisconsin,2016,625910,Marijuana,Used Past Year,189,301.301,18_25
46834,Wyoming,2016,59736,Marijuana,Used Past Year,18,293.316,18_25
46835,Alabama,2017,510012,Marijuana,Used Past Year,138,270.892,18_25
46836,Alaska,2017,73343,Marijuana,Used Past Year,29,392.976,18_25
46837,Arizona,2017,753929,Marijuana,Used Past Year,244,323.384,18_25
46838,Arkansas,2017,314368,Marijuana,Used Past Year,84,268.483,18_25
46839,California,2017,4250955,Marijuana,Used Past Year,1668,392.286,18_25
46840,Colorado,2017,587460,Marijuana,Used Past Year,289,492.342,18_25
46841,Connecticut,2017,387595,Marijuana,Used Past Year,180,463.848,18_25
46842,Delaware,2017,94216,Marijuana,Used Past Year,39,410.937,18_25
46843,District of Columbia,2017,87525,Marijuana,Used Past Year,45,519.342,18_25
46844,Florida,2017,1961154,Marijuana,Used Past Year,678,345.845,18_25
46845,Georgia,2017,1105245,Marijuana,Used Past Year,342,309.113,18_25
46846,Hawaii,2017,123940,Marijuana,Used Past Year,35,282.768,18_25
46847,Idaho,2017,180549,Marijuana,Used Past Year,51,282.899,18_25
46848,Illinois,2017,1331211,Marijuana,Used Past Year,465,349.321,18_25
46849,Indiana,2017,738014,Marijuana,Used Past Year,264,357.991,18_25
46850,Iowa,2017,357855,Marijuana,Used Past Year,113,316.865,18_25
46851,Kansas,2017,322476,Marijuana,Used Past Year,95,294.379,18_25
46852,Kentucky,2017,465663,Marijuana,Used Past Year,126,270.394,18_25
46853,Louisiana,2017,479234,Marijuana,Used Past Year,137,286.833,18_25
46854,Maine,2017,122655,Marijuana,Used Past Year,60,491.547,18_25
46855,Maryland,2017,600019,Marijuana,Used Past Year,226,376.767,18_25
46856,Massachusetts,2017,793182,Marijuana,Used Past Year,368,463.553,18_25
46857,Michigan,2017,1091893,Marijuana,Used Past Year,447,409.181,18_25
46858,Minnesota,2017,572931,Marijuana,Used Past Year,212,369.592,18_25
46859,Mississippi,2017,322550,Marijuana,Used Past Year,80,247.055,18_25
46860,Missouri,2017,635726,Marijuana,Used Past Year,203,318.955,18_25
46861,Montana,2017,110155,Marijuana,Used Past Year,44,401.48,18_25
46862,Nebraska,2017,212817,Marijuana,Used Past Year,68,319.378,18_25
46863,Nevada,2017,283377,Marijuana,Used Past Year,121,425.479,18_25
46864,New Hampshire,2017,141804,Marijuana,Used Past Year,64,451.742,18_25
46865,New Jersey,2017,880024,Marijuana,Used Past Year,299,339.563,18_25
46866,New Mexico,2017,219023,Marijuana,Used Past Year,73,333.711,18_25
46867,New York,2017,2093893,Marijuana,Used Past Year,795,379.857,18_25
46868,North Carolina,2017,1058797,Marijuana,Used Past Year,323,304.962,18_25
46869,North Dakota,2017,94024,Marijuana,Used Past Year,26,274.887,18_25
46870,Ohio,2017,1210058,Marijuana,Used Past Year,420,347.481,18_25
46871,Oklahoma,2017,419663,Marijuana,Used Past Year,127,301.553,18_25
46872,Oregon,2017,416018,Marijuana,Used Past Year,206,495.671,18_25
46873,Pennsylvania,2017,1313052,Marijuana,Used Past Year,455,346.537,18_25
46874,Rhode Island,2017,125273,Marijuana,Used Past Year,54,429.043,18_25
46875,South Carolina,2017,507495,Marijuana,Used Past Year,150,294.95,18_25
46876,South Dakota,2017,92097,Marijuana,Used Past Year,26,286.176,18_25
46877,Tennessee,2017,690281,Marijuana,Used Past Year,207,299.525,18_25
46878,Texas,2017,3098890,Marijuana,Used Past Year,817,263.59,18_25
46879,Utah,2017,398120,Marijuana,Used Past Year,96,242.277,18_25
46880,Vermont,2017,74251,Marijuana,Used Past Year,38,514.363,18_25
46881,Virginia,2017,874127,Marijuana,Used Past Year,275,314.793,18_25
46882,Washington,2017,736912,Marijuana,Used Past Year,328,445.034,18_25
46883,West Virginia,2017,177588,Marijuana,Used Past Year,54,303.851,18_25
46884,Wisconsin,2017,622050,Marijuana,Used Past Year,191,306.574,18_25
46885,Wyoming,2017,57838,Marijuana,Used Past Year,18,304.004,18_25
46886,Alabama,2018,505103,Marijuana,Used Past Year,152,300.108,18_25
46887,Alaska,2018,71183,Marijuana,Used Past Year,29,413.021,18_25
46888,Arizona,2018,763917,Marijuana,Used Past Year,230,301.669,18_25
46889,Arkansas,2018,312348,Marijuana,Used Past Year,82,262.527,18_25
46890,California,2018,4174962,Marijuana,Used Past Year,1687,404.02,18_25
46891,Colorado,2018,589317,Marijuana,Used Past Year,286,485.443,18_25
46892,Connecticut,2018,383297,Marijuana,Used Past Year,168,439.136,18_25
46893,Delaware,2018,92525,Marijuana,Used Past Year,38,415.67,18_25
46894,District of Columbia,2018,86420,Marijuana,Used Past Year,43,498.425,18_25
46895,Florida,2018,1956426,Marijuana,Used Past Year,641,327.552,18_25
46896,Georgia,2018,1107324,Marijuana,Used Past Year,340,306.691,18_25
46897,Hawaii,2018,120820,Marijuana,Used Past Year,36,295.677,18_25
46898,Idaho,2018,183511,Marijuana,Used Past Year,53,289.936,18_25
46899,Illinois,2018,1308622,Marijuana,Used Past Year,445,340.065,18_25
46900,Indiana,2018,736727,Marijuana,Used Past Year,259,351.405,18_25
46901,Iowa,2018,353673,Marijuana,Used Past Year,99,281.031,18_25
46902,Kansas,2018,320289,Marijuana,Used Past Year,96,299.635,18_25
46903,Kentucky,2018,461868,Marijuana,Used Past Year,137,296.696,18_25
46904,Louisiana,2018,468361,Marijuana,Used Past Year,129,275.676,18_25
46905,Maine,2018,121181,Marijuana,Used Past Year,59,486.287,18_25
46906,Maryland,2018,590912,Marijuana,Used Past Year,237,400.489,18_25
46907,Massachusetts,2018,788962,Marijuana,Used Past Year,367,465.712,18_25
46908,Michigan,2018,1077222,Marijuana,Used Past Year,475,441.357,18_25
46909,Minnesota,2018,568703,Marijuana,Used Past Year,220,387.48,18_25
46910,Mississippi,2018,316108,Marijuana,Used Past Year,78,246.228,18_25
46911,Missouri,2018,627312,Marijuana,Used Past Year,204,325.17,18_25
46912,Montana,2018,109604,Marijuana,Used Past Year,44,404.577,18_25
46913,Nebraska,2018,211523,Marijuana,Used Past Year,73,344.711,18_25
46914,Nevada,2018,283278,Marijuana,Used Past Year,123,435.023,18_25
46915,New Hampshire,2018,140227,Marijuana,Used Past Year,64,459.242,18_25
46916,New Jersey,2018,860848,Marijuana,Used Past Year,304,353.597,18_25
46917,New Mexico,2018,216551,Marijuana,Used Past Year,77,353.806,18_25
46918,New York,2018,2031273,Marijuana,Used Past Year,782,384.916,18_25
46919,North Carolina,2018,1067047,Marijuana,Used Past Year,329,308.739,18_25
46920,North Dakota,2018,91846,Marijuana,Used Past Year,26,287.177,18_25
46921,Ohio,2018,1200403,Marijuana,Used Past Year,430,358.143,18_25
46922,Oklahoma,2018,417957,Marijuana,Used Past Year,134,319.487,18_25
46923,Oregon,2018,415291,Marijuana,Used Past Year,196,472.804,18_25
46924,Pennsylvania,2018,1292868,Marijuana,Used Past Year,436,336.891,18_25
46925,Rhode Island,2018,122890,Marijuana,Used Past Year,55,450.296,18_25
46926,South Carolina,2018,504595,Marijuana,Used Past Year,139,275.161,18_25
46927,South Dakota,2018,91692,Marijuana,Used Past Year,24,266.851,18_25
46928,Tennessee,2018,687939,Marijuana,Used Past Year,203,294.488,18_25
46929,Texas,2018,3116800,Marijuana,Used Past Year,817,262.164,18_25
46930,Utah,2018,406023,Marijuana,Used Past Year,104,257.061,18_25
46931,Vermont,2018,73777,Marijuana,Used Past Year,38,521.768,18_25
46932,Virginia,2018,869285,Marijuana,Used Past Year,287,329.603,18_25
46933,Washington,2018,738052,Marijuana,Used Past Year,336,454.971,18_25
46934,West Virginia,2018,174236,Marijuana,Used Past Year,58,330.921,18_25
46935,Wisconsin,2018,615930,Marijuana,Used Past Year,201,326.326,18_25
46936,Wyoming,2018,57395,Marijuana,Used Past Year,18,308.483,18_25
46937,Alabama,2002,2812905,Marijuana,Used Past Year,141,50.275,26+
46938,Alaska,2002,368460,Marijuana,Used Past Year,46,124.566,26+
46939,Arizona,2002,3329482,Marijuana,Used Past Year,215,64.64,26+
46940,Arkansas,2002,1687337,Marijuana,Used Past Year,104,61.51,26+
46941,California,2002,21392421,Marijuana,Used Past Year,1670,78.068,26+
46942,Colorado,2002,2798960,Marijuana,Used Past Year,300,107.298,26+
46943,Connecticut,2002,2235763,Marijuana,Used Past Year,158,70.859,26+
46944,Delaware,2002,514059,Marijuana,Used Past Year,36,70.945,26+
46945,District of Columbia,2002,372907,Marijuana,Used Past Year,40,106.759,26+
46946,Florida,2002,11066322,Marijuana,Used Past Year,900,81.349,26+
46947,Georgia,2002,5202846,Marijuana,Used Past Year,331,63.636,26+
46948,Hawaii,2002,761280,Marijuana,Used Past Year,59,77.044,26+
46949,Idaho,2002,794611,Marijuana,Used Past Year,42,52.747,26+
46950,Illinois,2002,7825956,Marijuana,Used Past Year,462,58.985,26+
46951,Indiana,2002,3788500,Marijuana,Used Past Year,245,64.789,26+
46952,Iowa,2002,1847207,Marijuana,Used Past Year,104,56.274,26+
46953,Kansas,2002,1645149,Marijuana,Used Past Year,87,52.901,26+
46954,Kentucky,2002,2605898,Marijuana,Used Past Year,177,67.751,26+
46955,Louisiana,2002,2668243,Marijuana,Used Past Year,154,57.805,26+
46956,Maine,2002,869560,Marijuana,Used Past Year,68,77.963,26+
46957,Maryland,2002,3466746,Marijuana,Used Past Year,237,68.399,26+
46958,Massachusetts,2002,4201348,Marijuana,Used Past Year,472,112.412,26+
46959,Michigan,2002,6298792,Marijuana,Used Past Year,539,85.498,26+
46960,Minnesota,2002,3154577,Marijuana,Used Past Year,225,71.283,26+
46961,Mississippi,2002,1704672,Marijuana,Used Past Year,80,46.78,26+
46962,Missouri,2002,3550250,Marijuana,Used Past Year,280,78.729,26+
46963,Montana,2002,578710,Marijuana,Used Past Year,52,90.021,26+
